code_commune,nom_commune,code_departement,annee,scenario_nombre_votants,modele_nombre_votants,prediction_nombre_votants_2032,scenario_taux_participation,modele_taux_participation,prediction_taux_participation_2032
11324,ROUBIA,11,2032,covid_pondere,Random forest,337.37,covid_pondere,Random forest,86.51
11325,ROUFFIAC-D'AUDE,11,2032,covid_pondere,Random forest,212.16,covid_pondere,Random forest,64.92
11326,ROUFFIAC-DES-CORBIÈRES,11,2032,covid_pondere,Random forest,90.05,covid_pondere,Random forest,98.38
11327,ROULLENS,11,2032,covid_pondere,Random forest,306.71,covid_pondere,Random forest,72.49
11328,ROUTIER,11,2032,covid_pondere,Random forest,189.54,covid_pondere,Random forest,95.63
11330,RUSTIQUES,11,2032,covid_pondere,Random forest,264.13,covid_pondere,Random forest,69.06
11331,SAINT-AMANS,11,2032,covid_pondere,Random forest,51.72,covid_pondere,Random forest,82.42
11332,SAINT-ANDRÉ-DE-ROQUELONGUE,11,2032,covid_pondere,Random forest,1034.36,covid_pondere,Random forest,81.0
11333,SAINT-BENOÎT,11,2032,covid_pondere,Random forest,53.0,covid_pondere,Random forest,68.15
11334,SAINTE-CAMELLE,11,2032,covid_pondere,Random forest,89.5,covid_pondere,Random forest,95.31
11335,SAINTE-COLOMBE-SUR-GUETTE,11,2032,covid_pondere,Random forest,32.46,covid_pondere,Random forest,77.94
11336,SAINTE-COLOMBE-SUR-L'HERS,11,2032,covid_pondere,Random forest,160.32,covid_pondere,Random forest,42.67
11337,SAINT-COUAT-D'AUDE,11,2032,covid_pondere,Random forest,213.26,covid_pondere,Random forest,67.13
11338,SAINT-COUAT-DU-RAZÈS,11,2032,covid_pondere,Random forest,34.2,covid_pondere,Random forest,98.95
11339,SAINT-DENIS,11,2032,covid_pondere,Random forest,304.09,covid_pondere,Random forest,74.37
11340,SAINTE-EULALIE,11,2032,covid_pondere,Random forest,313.62,covid_pondere,Random forest,96.75
11341,SAINT-FERRIOL,11,2032,covid_pondere,Random forest,112.38,covid_pondere,Random forest,98.9
11342,SAINT-FRICHOUX,11,2032,covid_pondere,Random forest,139.12,covid_pondere,Random forest,62.28
11343,SAINT-GAUDÉRIC,11,2032,covid_pondere,Random forest,65.96,covid_pondere,Random forest,83.46
11344,SAINT-HILAIRE,11,2032,covid_pondere,Random forest,386.14,covid_pondere,Random forest,67.16
11345,SAINT-JEAN-DE-BARROU,11,2032,covid_pondere,Random forest,242.38,covid_pondere,Random forest,98.84
11346,SAINT-JEAN-DE-PARACOL,11,2032,covid_pondere,Random forest,58.4,covid_pondere,Random forest,57.43
11347,SAINT-JULIA-DE-BEC,11,2032,covid_pondere,Random forest,88.71,covid_pondere,Random forest,72.31
11348,SAINT-JULIEN-DE-BRIOLA,11,2032,covid_pondere,Random forest,56.19,covid_pondere,Random forest,99.41
11350,SAINT-JUST-ET-LE-BÉZU,11,2032,covid_pondere,Random forest,30.94,covid_pondere,Random forest,63.78
11351,SAINT-LAURENT-DE-LA-CABRERISSE,11,2032,covid_pondere,Random forest,566.49,covid_pondere,Random forest,91.08
11352,SAINT-LOUIS-ET-PARAHOU,11,2032,covid_pondere,Random forest,39.48,covid_pondere,Random forest,57.06
11353,SAINT-MARCEL-SUR-AUDE,11,2032,covid_pondere,Random forest,917.05,covid_pondere,Random forest,53.94
11354,SAINT-MARTIN-DES-PUITS,11,2032,covid_pondere,Random forest,49.76,covid_pondere,Random forest,98.75
11355,SAINT-MARTIN-DE-VILLEREGLAN,11,2032,covid_pondere,Random forest,215.89,covid_pondere,Random forest,65.54
11356,SAINT-MARTIN-LALANDE,11,2032,covid_pondere,Random forest,509.55,covid_pondere,Random forest,62.02
11357,SAINT-MARTIN-LE-VIEIL,11,2032,covid_pondere,Random forest,117.4,covid_pondere,Random forest,65.5
11358,SAINT-MARTIN-LYS,11,2032,covid_pondere,Random forest,38.73,covid_pondere,Random forest,99.77
11359,SAINT-MICHEL-DE-LANÈS,11,2032,covid_pondere,Random forest,347.41,covid_pondere,Random forest,93.68
11360,SAINT-NAZAIRE-D'AUDE,11,2032,covid_pondere,Random forest,784.49,covid_pondere,Random forest,41.04
11361,SAINT-PAPOUL,11,2032,covid_pondere,Random forest,571.23,covid_pondere,Random forest,90.86
11362,SAINT-PAULET,11,2032,covid_pondere,Random forest,102.13,covid_pondere,Random forest,59.22
11363,SAINT-PIERRE-DES-CHAMPS,11,2032,covid_pondere,Random forest,103.84,covid_pondere,Random forest,56.34
11364,SAINT-POLYCARPE,11,2032,covid_pondere,Random forest,103.24,covid_pondere,Random forest,69.74
11365,SAINT-SERNIN,11,2032,covid_pondere,Random forest,22.74,covid_pondere,Random forest,76.25
11366,SAINTE-VALIÈRE,11,2032,covid_pondere,Random forest,241.12,covid_pondere,Random forest,51.51
11367,SAISSAC,11,2032,covid_pondere,Random forest,489.17,covid_pondere,Random forest,73.37
11368,SALLÈLES-CABARDÈS,11,2032,covid_pondere,Random forest,76.66,covid_pondere,Random forest,67.01
11369,SALLÈLES-D'AUDE,11,2032,covid_pondere,Random forest,1960.8,covid_pondere,Random forest,84.84
11370,SALLES-D'AUDE,11,2032,covid_pondere,Random forest,2213.76,covid_pondere,Random forest,79.93
11371,SALLES-SUR-L'HERS,11,2032,covid_pondere,Random forest,326.58,covid_pondere,Random forest,53.46
11372,SALSIGNE,11,2032,covid_pondere,Random forest,264.34,covid_pondere,Random forest,85.84
11373,SALVEZINES,11,2032,covid_pondere,Random forest,46.0,covid_pondere,Random forest,61.39
11374,SALZA,11,2032,covid_pondere,Random forest,34.05,covid_pondere,Random forest,72.57
11375,SEIGNALENS,11,2032,covid_pondere,Random forest,30.58,covid_pondere,Random forest,97.95
11376,LA SERPENT,11,2032,covid_pondere,Random forest,52.08,covid_pondere,Random forest,93.36
11377,SERRES,11,2032,covid_pondere,Random forest,40.06,covid_pondere,Random forest,84.06
11378,SERVIÈS-EN-VAL,11,2032,covid_pondere,Random forest,139.9,covid_pondere,Random forest,72.02
11379,SIGEAN,11,2032,covid_pondere,Random forest,3356.13,covid_pondere,Random forest,81.88
11380,SONNAC-SUR-L'HERS,11,2032,covid_pondere,Random forest,73.89,covid_pondere,Random forest,67.08
11381,SOUGRAIGNE,11,2032,covid_pondere,Random forest,40.68,covid_pondere,Random forest,45.42
11382,SOUILHANELS,11,2032,covid_pondere,Random forest,187.43,covid_pondere,Random forest,66.75
11383,SOUILHE,11,2032,covid_pondere,Random forest,220.55,covid_pondere,Random forest,91.19
11384,SOULATGÉ,11,2032,covid_pondere,Random forest,51.78,covid_pondere,Random forest,51.25
11385,SOUPEX,11,2032,covid_pondere,Random forest,135.18,covid_pondere,Random forest,75.63
11386,TALAIRAN,11,2032,covid_pondere,Random forest,218.3,covid_pondere,Random forest,63.09
11387,TAURIZE,11,2032,covid_pondere,Random forest,72.37,covid_pondere,Random forest,88.45
11388,TERMES,11,2032,covid_pondere,Random forest,46.33,covid_pondere,Random forest,89.84
11389,TERROLES,11,2032,covid_pondere,Random forest,21.79,covid_pondere,Random forest,96.46
11390,THÉZAN-DES-CORBIÈRES,11,2032,covid_pondere,Random forest,267.62,covid_pondere,Random forest,44.63
11391,LA TOURETTE-CABARDÈS,11,2032,covid_pondere,Random forest,24.76,covid_pondere,Random forest,87.89
11392,TOURNISSAN,11,2032,covid_pondere,Random forest,218.95,covid_pondere,Random forest,98.7
11393,TOUROUZELLE,11,2032,covid_pondere,Random forest,318.95,covid_pondere,Random forest,98.75
11394,TOURREILLES,11,2032,covid_pondere,Random forest,46.69,covid_pondere,Random forest,42.0
11395,TRASSANEL,11,2032,covid_pondere,Random forest,21.04,covid_pondere,Random forest,88.38
11396,TRAUSSE,11,2032,covid_pondere,Random forest,391.31,covid_pondere,Random forest,70.75
11397,TRÈBES,11,2032,covid_pondere,Random forest,1846.03,covid_pondere,Random forest,46.59
11398,TREILLES,11,2032,covid_pondere,Random forest,258.87,covid_pondere,Random forest,89.39
11399,TRÉVILLE,11,2032,covid_pondere,Random forest,69.7,covid_pondere,Random forest,73.36
11400,TRÉZIERS,11,2032,covid_pondere,Random forest,52.06,covid_pondere,Random forest,55.43
11401,TUCHAN,11,2032,covid_pondere,Random forest,356.21,covid_pondere,Random forest,46.26
11402,VALMIGÈRE,11,2032,covid_pondere,Random forest,19.61,covid_pondere,Random forest,71.07
11404,VENTENAC-CABARDÈS,11,2032,covid_pondere,Random forest,460.02,covid_pondere,Random forest,55.24
11405,VENTENAC-EN-MINERVOIS,11,2032,covid_pondere,Random forest,434.6,covid_pondere,Random forest,77.92
11406,VÉRAZA,11,2032,covid_pondere,Random forest,33.01,covid_pondere,Random forest,69.36
11407,VERDUN-EN-LAURAGAIS,11,2032,covid_pondere,Random forest,217.58,covid_pondere,Random forest,85.64
11408,VERZEILLE,11,2032,covid_pondere,Random forest,311.46,covid_pondere,Random forest,98.77
11409,VIGNEVIEILLE,11,2032,covid_pondere,Random forest,56.33,covid_pondere,Random forest,58.58
11410,VILLALIER,11,2032,covid_pondere,Random forest,539.16,covid_pondere,Random forest,89.8
11411,VILLANIÈRE,11,2032,covid_pondere,Random forest,109.84,covid_pondere,Random forest,98.71
11412,VILLARDEBELLE,11,2032,covid_pondere,Random forest,39.22,covid_pondere,Random forest,63.06
11413,VILLARDONNEL,11,2032,covid_pondere,Random forest,257.15,covid_pondere,Random forest,72.45
11414,VILLAR-EN-VAL,11,2032,covid_pondere,Random forest,12.9,covid_pondere,Random forest,55.33
11415,VILLAR-SAINT-ANSELME,11,2032,covid_pondere,Random forest,81.68,covid_pondere,Random forest,88.52
11416,VILLARZEL-CABARDÈS,11,2032,covid_pondere,Random forest,142.86,covid_pondere,Random forest,65.4
11417,VILLARZEL-DU-RAZÈS,11,2032,covid_pondere,Random forest,54.19,covid_pondere,Random forest,76.56
11418,VILLASAVARY,11,2032,covid_pondere,Random forest,462.97,covid_pondere,Random forest,47.64
11419,VILLAUTOU,11,2032,covid_pondere,Random forest,36.97,covid_pondere,Random forest,78.64
11420,VILLEBAZY,11,2032,covid_pondere,Random forest,105.82,covid_pondere,Random forest,85.83
11421,VILLEDAIGNE,11,2032,covid_pondere,Random forest,348.34,covid_pondere,Random forest,72.36
11422,VILLEDUBERT,11,2032,covid_pondere,Random forest,267.23,covid_pondere,Random forest,93.68
11423,VILLEFLOURE,11,2032,covid_pondere,Random forest,146.21,covid_pondere,Random forest,98.83
11424,VILLEFORT,11,2032,covid_pondere,Random forest,53.29,covid_pondere,Random forest,72.87
11425,VILLEGAILHENC,11,2032,covid_pondere,Random forest,797.9,covid_pondere,Random forest,56.23
11426,VILLEGLY,11,2032,covid_pondere,Random forest,663.53,covid_pondere,Random forest,74.38
11427,VILLELONGUE-D'AUDE,11,2032,covid_pondere,Random forest,153.84,covid_pondere,Random forest,67.99
11428,VILLEMAGNE,11,2032,covid_pondere,Random forest,151.8,covid_pondere,Random forest,72.25
11429,VILLEMOUSTAUSSOU,11,2032,covid_pondere,Random forest,2365.22,covid_pondere,Random forest,62.19
11430,VILLENEUVE-LA-COMPTAL,11,2032,covid_pondere,Random forest,769.19,covid_pondere,Random forest,74.51
11431,VILLENEUVE-LES-CORBIÈRES,11,2032,covid_pondere,Random forest,117.72,covid_pondere,Random forest,52.51
11432,VILLENEUVE-LÈS-MONTRÉAL,11,2032,covid_pondere,Random forest,127.76,covid_pondere,Random forest,52.52
11433,VILLENEUVE-MINERVOIS,11,2032,covid_pondere,Random forest,564.63,covid_pondere,Random forest,69.51
11434,VILLEPINTE,11,2032,covid_pondere,Random forest,521.3,covid_pondere,Random forest,60.27
11435,VILLEROUGE-TERMENÈS,11,2032,covid_pondere,Random forest,131.52,covid_pondere,Random forest,87.09
11436,VILLESÈQUE-DES-CORBIÈRES,11,2032,covid_pondere,Random forest,213.76,covid_pondere,Random forest,64.04
11437,VILLESÈQUELANDE,11,2032,covid_pondere,Random forest,461.13,covid_pondere,Random forest,67.13
11438,VILLESISCLE,11,2032,covid_pondere,Random forest,200.77,covid_pondere,Random forest,70.98
11439,VILLESPY,11,2032,covid_pondere,Random forest,166.56,covid_pondere,Random forest,46.9
11440,VILLETRITOULS,11,2032,covid_pondere,Random forest,16.33,covid_pondere,Random forest,44.82
11441,VINASSAN,11,2032,covid_pondere,Random forest,1501.52,covid_pondere,Random forest,80.52
12001,AGEN-D'AVEYRON,12,2032,covid_pondere,Random forest,769.18,covid_pondere,Random forest,91.86
12002,AGUESSAC,12,2032,covid_pondere,Random forest,510.35,covid_pondere,Random forest,67.76
12003,LES ALBRES,12,2032,covid_pondere,Random forest,248.59,covid_pondere,Random forest,98.02
12004,ALMONT-LES-JUNIES,12,2032,covid_pondere,Random forest,243.02,covid_pondere,Random forest,66.39
12006,ALRANCE,12,2032,covid_pondere,Random forest,264.07,covid_pondere,Random forest,90.65
12007,AMBEYRAC,12,2032,covid_pondere,Random forest,104.61,covid_pondere,Random forest,63.11
12008,ANGLARS-SAINT-FÉLIX,12,2032,covid_pondere,Random forest,487.28,covid_pondere,Random forest,74.74
12009,ARNAC-SUR-DOURDOU,12,2032,covid_pondere,Random forest,90.69,covid_pondere,Random forest,98.6
12010,ARQUES,12,2032,covid_pondere,Random forest,103.96,covid_pondere,Random forest,89.22
12011,ARVIEU,12,2032,covid_pondere,Random forest,494.82,covid_pondere,Random forest,70.26
12012,ASPRIÈRES,12,2032,covid_pondere,Random forest,361.14,covid_pondere,Random forest,73.07
12013,AUBIN,12,2032,covid_pondere,Random forest,1833.03,covid_pondere,Random forest,61.56
12015,AURIAC-LAGAST,12,2032,covid_pondere,Random forest,149.39,covid_pondere,Random forest,74.12
12016,AUZITS,12,2032,covid_pondere,Random forest,384.75,covid_pondere,Random forest,50.84
12017,AYSSÈNES,12,2032,covid_pondere,Random forest,136.76,covid_pondere,Random forest,78.57
12018,BALAGUIER-D'OLT,12,2032,covid_pondere,Random forest,116.17,covid_pondere,Random forest,51.46
12019,BALAGUIER-SUR-RANCE,12,2032,covid_pondere,Random forest,59.61,covid_pondere,Random forest,64.91
12021,LE BAS SÉGALA,12,2032,covid_pondere,Random forest,851.06,covid_pondere,Random forest,58.3
12022,LA BASTIDE-PRADINES,12,2032,covid_pondere,Random forest,105.28,covid_pondere,Random forest,98.33
12023,LA BASTIDE-SOLAGES,12,2032,covid_pondere,Random forest,105.22,covid_pondere,Random forest,97.65
12024,BELCASTEL,12,2032,covid_pondere,Random forest,149.69,covid_pondere,Random forest,70.78
12025,BELMONT-SUR-RANCE,12,2032,covid_pondere,Random forest,544.85,covid_pondere,Random forest,74.93
12026,BERTHOLÈNE,12,2032,covid_pondere,Random forest,689.0,covid_pondere,Random forest,82.99
12027,BESSUÉJOULS,12,2032,covid_pondere,Random forest,187.0,covid_pondere,Random forest,82.75
12028,BOISSE-PENCHOT,12,2032,covid_pondere,Random forest,247.09,covid_pondere,Random forest,58.69
12029,BOR-ET-BAR,12,2032,covid_pondere,Random forest,117.34,covid_pondere,Random forest,68.21
12030,BOUILLAC,12,2032,covid_pondere,Random forest,222.47,covid_pondere,Random forest,69.26
12031,BOURNAZEL,12,2032,covid_pondere,Random forest,236.86,covid_pondere,Random forest,87.0
12032,BOUSSAC,12,2032,covid_pondere,Random forest,452.13,covid_pondere,Random forest,91.34
12033,BOZOULS,12,2032,covid_pondere,Random forest,1885.75,covid_pondere,Random forest,87.31
12034,BRANDONNET,12,2032,covid_pondere,Random forest,235.91,covid_pondere,Random forest,93.24
12035,BRASC,12,2032,covid_pondere,Random forest,110.4,covid_pondere,Random forest,71.2
12036,BROMMAT,12,2032,covid_pondere,Random forest,465.69,covid_pondere,Random forest,91.32
12037,BROQUIÈS,12,2032,covid_pondere,Random forest,321.4,covid_pondere,Random forest,66.09
12038,BROUSSE-LE-CHÂTEAU,12,2032,covid_pondere,Random forest,88.27,covid_pondere,Random forest,58.9
12039,BRUSQUE,12,2032,covid_pondere,Random forest,170.29,covid_pondere,Random forest,66.54
12041,CABANÈS,12,2032,covid_pondere,Random forest,194.57,covid_pondere,Random forest,74.75
12042,CALMELS-ET-LE-VIALA,12,2032,covid_pondere,Random forest,111.07,covid_pondere,Random forest,71.84
12043,CALMONT,12,2032,covid_pondere,Random forest,1191.01,covid_pondere,Random forest,80.99
12044,CAMARÈS,12,2032,covid_pondere,Random forest,610.55,covid_pondere,Random forest,71.94
12045,CAMBOULAZET,12,2032,covid_pondere,Random forest,257.16,covid_pondere,Random forest,68.76
12046,CAMJAC,12,2032,covid_pondere,Random forest,3011.87,covid_pondere,Random forest,62.27
12047,CAMPAGNAC,12,2032,covid_pondere,Random forest,281.27,covid_pondere,Random forest,72.76
12048,CAMPOURIEZ,12,2032,covid_pondere,Random forest,284.96,covid_pondere,Random forest,97.1
12049,CAMPUAC,12,2032,covid_pondere,Random forest,261.34,covid_pondere,Random forest,70.67
12050,CANET-DE-SALARS,12,2032,covid_pondere,Random forest,343.66,covid_pondere,Random forest,94.41
12051,CANTOIN,12,2032,covid_pondere,Random forest,201.52,covid_pondere,Random forest,70.73
12052,CAPDENAC-GARE,12,2032,covid_pondere,Random forest,2470.7,covid_pondere,Random forest,91.65
12053,LA CAPELLE-BALAGUIER,12,2032,covid_pondere,Random forest,218.67,covid_pondere,Random forest,82.0
12054,LA CAPELLE-BLEYS,12,2032,covid_pondere,Random forest,273.61,covid_pondere,Random forest,84.13
12055,LA CAPELLE-BONANCE,12,2032,covid_pondere,Random forest,93.1,covid_pondere,Random forest,98.53
12056,BARAQUEVILLE,12,2032,covid_pondere,Random forest,1623.75,covid_pondere,Random forest,67.54
12057,CASSAGNES-BÉGONHÈS,12,2032,covid_pondere,Random forest,624.48,covid_pondere,Random forest,79.48
12058,CASSUÉJOULS,12,2032,covid_pondere,Random forest,78.7,covid_pondere,Random forest,74.92
12059,CASTANET,12,2032,covid_pondere,Random forest,360.01,covid_pondere,Random forest,73.79
12060,CASTELMARY,12,2032,covid_pondere,Random forest,111.78,covid_pondere,Random forest,90.96
12061,CASTELNAU-DE-MANDAILLES,12,2032,covid_pondere,Random forest,290.74,covid_pondere,Random forest,59.64
12062,CASTELNAU-PÉGAYROLS,12,2032,covid_pondere,Random forest,279.16,covid_pondere,Random forest,98.2
12063,LA CAVALERIE,12,2032,covid_pondere,Random forest,304.69,covid_pondere,Random forest,21.45
12064,LE CAYROL,12,2032,covid_pondere,Random forest,210.93,covid_pondere,Random forest,98.58
12065,CENTRÈS,12,2032,covid_pondere,Random forest,406.28,covid_pondere,Random forest,92.22
12066,CLAIRVAUX-D'AVEYRON,12,2032,covid_pondere,Random forest,557.79,covid_pondere,Random forest,58.17
12067,LE CLAPIER,12,2032,covid_pondere,Random forest,58.09,covid_pondere,Random forest,59.63
12068,COLOMBIÈS,12,2032,covid_pondere,Random forest,562.7,covid_pondere,Random forest,76.3
12069,COMBRET,12,2032,covid_pondere,Random forest,169.45,covid_pondere,Random forest,70.22
12070,COMPEYRE,12,2032,covid_pondere,Random forest,421.88,covid_pondere,Random forest,91.27
12071,COMPOLIBAT,12,2032,covid_pondere,Random forest,197.21,covid_pondere,Random forest,68.19
12072,COMPRÉGNAC,12,2032,covid_pondere,Random forest,220.43,covid_pondere,Random forest,91.24
12073,COMPS-LA-GRAND-VILLE,12,2032,covid_pondere,Random forest,315.13,covid_pondere,Random forest,61.91
12074,CONDOM-D'AUBRAC,12,2032,covid_pondere,Random forest,187.16,covid_pondere,Random forest,70.68
12075,CONNAC,12,2032,covid_pondere,Random forest,68.21,covid_pondere,Random forest,70.37
12076,CONQUES-EN-ROUERGUE,12,2032,covid_pondere,Random forest,854.51,covid_pondere,Random forest,48.94
12077,CORNUS,12,2032,covid_pondere,Random forest,239.52,covid_pondere,Random forest,56.03
12078,LES COSTES-GOZON,12,2032,covid_pondere,Random forest,88.82,covid_pondere,Random forest,65.04
12079,COUBISOU,12,2032,covid_pondere,Random forest,311.26,covid_pondere,Random forest,80.11
12080,COUPIAC,12,2032,covid_pondere,Random forest,274.37,covid_pondere,Random forest,71.65
12082,LA COUVERTOIRADE,12,2032,covid_pondere,Random forest,157.24,covid_pondere,Random forest,73.52
12083,CRANSAC-LES-THERMES,12,2032,covid_pondere,Random forest,569.51,covid_pondere,Random forest,53.49
12084,CREISSELS,12,2032,covid_pondere,Random forest,986.52,covid_pondere,Random forest,74.23
12085,CRESPIN,12,2032,covid_pondere,Random forest,196.26,covid_pondere,Random forest,77.03
12086,LA CRESSE,12,2032,covid_pondere,Random forest,267.31,covid_pondere,Random forest,85.53
12088,CURIÈRES,12,2032,covid_pondere,Random forest,160.67,covid_pondere,Random forest,81.32
12089,DECAZEVILLE,12,2032,covid_pondere,Random forest,2193.19,covid_pondere,Random forest,65.76
12090,DRUELLE BALSAC,12,2032,covid_pondere,Random forest,1774.65,covid_pondere,Random forest,80.03
12091,DRULHE,12,2032,covid_pondere,Random forest,258.89,covid_pondere,Random forest,68.11
12092,DURENQUE,12,2032,covid_pondere,Random forest,308.42,covid_pondere,Random forest,67.61
12093,LE FEL,12,2032,covid_pondere,Random forest,103.4,covid_pondere,Random forest,61.64
12094,ENTRAYGUES-SUR-TRUYÈRE,12,2032,covid_pondere,Random forest,681.17,covid_pondere,Random forest,84.56
12095,ESCANDOLIÈRES,12,2032,covid_pondere,Random forest,130.66,covid_pondere,Random forest,69.45
12096,ESPALION,12,2032,covid_pondere,Random forest,2747.9,covid_pondere,Random forest,85.27
12097,ESPEYRAC,12,2032,covid_pondere,Random forest,170.46,covid_pondere,Random forest,70.48
12098,ESTAING,12,2032,covid_pondere,Random forest,438.99,covid_pondere,Random forest,91.87
12099,FAYET,12,2032,covid_pondere,Random forest,142.6,covid_pondere,Random forest,55.01
12100,FIRMI,12,2032,covid_pondere,Random forest,1266.47,covid_pondere,Random forest,70.14
12101,FLAGNAC,12,2032,covid_pondere,Random forest,596.5,covid_pondere,Random forest,69.25
12102,FLAVIN,12,2032,covid_pondere,Random forest,1490.0,covid_pondere,Random forest,89.34
12103,FLORENTIN-LA-CAPELLE,12,2032,covid_pondere,Random forest,182.12,covid_pondere,Random forest,65.45
12104,FOISSAC,12,2032,covid_pondere,Random forest,201.84,covid_pondere,Random forest,45.15
12105,LA FOUILLADE,12,2032,covid_pondere,Random forest,584.4,covid_pondere,Random forest,52.75
12106,GABRIAC,12,2032,covid_pondere,Random forest,396.5,covid_pondere,Random forest,88.87
12107,GAILLAC-D'AVEYRON,12,2032,covid_pondere,Random forest,186.66,covid_pondere,Random forest,68.43
12108,GALGAN,12,2032,covid_pondere,Random forest,242.22,covid_pondere,Random forest,74.66
12109,GISSAC,12,2032,covid_pondere,Random forest,67.27,covid_pondere,Random forest,73.08
12110,GOLINHAC,12,2032,covid_pondere,Random forest,281.32,covid_pondere,Random forest,84.04
12111,GOUTRENS,12,2032,covid_pondere,Random forest,265.6,covid_pondere,Random forest,60.79
12113,GRAMOND,12,2032,covid_pondere,Random forest,356.81,covid_pondere,Random forest,93.96
12115,L'HOSPITALET-DU-LARZAC,12,2032,covid_pondere,Random forest,170.63,covid_pondere,Random forest,54.27
12116,HUPARLAC,12,2032,covid_pondere,Random forest,127.14,covid_pondere,Random forest,63.64
12118,LACROIX-BARREZ,12,2032,covid_pondere,Random forest,400.19,covid_pondere,Random forest,91.54
12119,LAGUIOLE,12,2032,covid_pondere,Random forest,727.29,covid_pondere,Random forest,82.1
12120,LAISSAC-SÉVÉRAC L'EGLISE,12,2032,covid_pondere,Random forest,1224.56,covid_pondere,Random forest,91.62
12121,LANUÉJOULS,12,2032,covid_pondere,Random forest,398.7,covid_pondere,Random forest,67.81
12122,LAPANOUSE-DE-CERNON,12,2032,covid_pondere,Random forest,90.75,covid_pondere,Random forest,66.88
12124,LASSOUTS,12,2032,covid_pondere,Random forest,209.81,covid_pondere,Random forest,63.86
12125,LAVAL-ROQUECEZIÈRE,12,2032,covid_pondere,Random forest,208.89,covid_pondere,Random forest,77.96
12127,LÉDERGUES,12,2032,covid_pondere,Random forest,530.74,covid_pondere,Random forest,73.77
12128,LESCURE-JAOUL,12,2032,covid_pondere,Random forest,168.9,covid_pondere,Random forest,80.37
12129,LESTRADE-ET-THOUELS,12,2032,covid_pondere,Random forest,280.86,covid_pondere,Random forest,77.65
12130,LIVINHAC-LE-HAUT,12,2032,covid_pondere,Random forest,635.54,covid_pondere,Random forest,70.83
12131,LA LOUBIÈRE,12,2032,covid_pondere,Random forest,1052.8,covid_pondere,Random forest,84.84
12133,LUC-LA-PRIMAUBE,12,2032,covid_pondere,Random forest,3148.04,covid_pondere,Random forest,89.14
12134,LUGAN,12,2032,covid_pondere,Random forest,229.66,covid_pondere,Random forest,75.95
12135,LUNAC,12,2032,covid_pondere,Random forest,257.62,covid_pondere,Random forest,85.96
12136,MALEVILLE,12,2032,covid_pondere,Random forest,474.39,covid_pondere,Random forest,60.5
12137,MANHAC,12,2032,covid_pondere,Random forest,526.52,covid_pondere,Random forest,79.28
12138,MARCILLAC-VALLON,12,2032,covid_pondere,Random forest,1024.28,covid_pondere,Random forest,84.04
12139,MARNHAGUES-ET-LATOUR,12,2032,covid_pondere,Random forest,68.09,covid_pondere,Random forest,48.76
12140,MARTIEL,12,2032,covid_pondere,Random forest,637.63,covid_pondere,Random forest,79.17
12141,MARTRIN,12,2032,covid_pondere,Random forest,118.09,covid_pondere,Random forest,44.19
12142,MAYRAN,12,2032,covid_pondere,Random forest,374.4,covid_pondere,Random forest,71.73
12143,MÉLAGUES,12,2032,covid_pondere,Random forest,58.04,covid_pondere,Random forest,73.42
12144,MELJAC,12,2032,covid_pondere,Random forest,95.44,covid_pondere,Random forest,61.57
12145,MILLAU,12,2032,covid_pondere,Random forest,10458.64,covid_pondere,Random forest,76.81
12146,LE MONASTÈRE,12,2032,covid_pondere,Random forest,1252.65,covid_pondere,Random forest,75.17
12147,MONTAGNOL,12,2032,covid_pondere,Random forest,77.4,covid_pondere,Random forest,57.85
12148,MONTBAZENS,12,2032,covid_pondere,Random forest,751.0,covid_pondere,Random forest,71.13
12149,MONTCLAR,12,2032,covid_pondere,Random forest,92.44,covid_pondere,Random forest,66.33
12150,MONTEILS,12,2032,covid_pondere,Random forest,225.29,covid_pondere,Random forest,52.31
12151,MONTÉZIC,12,2032,covid_pondere,Random forest,124.89,covid_pondere,Random forest,55.96
12152,MONTFRANC,12,2032,covid_pondere,Random forest,76.5,covid_pondere,Random forest,63.95
12153,MONTJAUX,12,2032,covid_pondere,Random forest,301.04,covid_pondere,Random forest,75.53
12154,MONTLAUR,12,2032,covid_pondere,Random forest,332.73,covid_pondere,Random forest,55.58
12155,FONDAMENTE,12,2032,covid_pondere,Random forest,154.15,covid_pondere,Random forest,46.92
12156,MONTPEYROUX,12,2032,covid_pondere,Random forest,341.56,covid_pondere,Random forest,74.17
12157,MONTROZIER,12,2032,covid_pondere,Random forest,1073.23,covid_pondere,Random forest,81.29
12158,MONTSALÈS,12,2032,covid_pondere,Random forest,172.58,covid_pondere,Random forest,62.25
12159,MORLHON-LE-HAUT,12,2032,covid_pondere,Random forest,361.85,covid_pondere,Random forest,74.09
12160,MOSTUÉJOULS,12,2032,covid_pondere,Random forest,314.26,covid_pondere,Random forest,95.72
12161,MOURET,12,2032,covid_pondere,Random forest,281.94,covid_pondere,Random forest,68.33
12162,MOYRAZÈS,12,2032,covid_pondere,Random forest,714.31,covid_pondere,Random forest,74.4
12163,MURASSON,12,2032,covid_pondere,Random forest,113.64,covid_pondere,Random forest,66.64
12164,MUR-DE-BARREZ,12,2032,covid_pondere,Random forest,401.12,covid_pondere,Random forest,91.11
12165,MURET-LE-CHÂTEAU,12,2032,covid_pondere,Random forest,158.95,covid_pondere,Random forest,47.77
12166,MUROLS,12,2032,covid_pondere,Random forest,82.74,covid_pondere,Random forest,86.44
