code_commune,annee,population,taux_chomage,revenu_median,taux_criminalite
21149,2026,140.0,10.7142857142857,19570.0,0.0
21150,2026,300.0,4.0983606557377,34950.0,0.0
21151,2026,87.0,13.3333333333333,21550.0,0.0
21152,2026,79.0,0.0,21550.0,0.0
21153,2026,155.0,5.88235294117647,22460.0,0.0
21154,2026,5347.0,14.3077714873906,18990.0,3.8582
21155,2026,41.0,0.0,21550.0,0.0
21156,2026,49.0,7.14285714285714,21550.0,0.0
21157,2026,16.0,0.0,21550.0,0.0
21158,2026,179.0,6.25,23100.0,0.0
21159,2026,99.0,8.33333333333333,18930.0,0.0
21160,2026,99.0,8.69565217391304,21550.0,0.0
21161,2026,79.0,11.4285714285714,21550.0,0.0
21162,2026,483.0,9.16310701312424,24390.0,0.0
21163,2026,192.0,7.21649484536082,23840.0,0.0
21164,2026,143.0,7.59493670886076,22060.0,0.0
21165,2026,74.0,3.44827586206897,21550.0,0.0
21166,2026,14025.0,16.0946000004128,17740.0,3.5054
21167,2026,123.0,4.41176470588235,21910.0,0.0
21168,2026,40.0,9.52380952380952,21550.0,0.0
21169,2026,161.0,8.60215053763441,25450.0,0.0
21170,2026,378.0,6.52935163891935,22470.0,0.0
21171,2026,11123.0,8.95462209691961,22490.0,3.2155
21172,2026,304.0,5.92592592592593,22290.0,0.0
21173,2026,639.0,4.27046263345196,25760.0,0.0
21175,2026,193.0,2.02020202020202,24960.0,0.0
21176,2026,123.0,1.75438596491228,25440.0,0.0
21177,2026,180.0,5.61797752808989,21330.0,0.0
21178,2026,306.0,4.47731740963982,24360.0,0.0
21179,2026,898.0,2.68331981794819,26340.0,0.0
21180,2026,153.0,13.1578947368421,20630.0,0.0
21181,2026,141.0,4.0,21300.0,0.0
21182,2026,95.0,8.92857142857143,21550.0,0.0
21183,2026,1055.0,3.7400054584202,23380.0,0.0
21184,2026,70.0,0.0,21550.0,0.0
21185,2026,529.0,7.25146937086609,25810.0,0.0
21186,2026,616.0,5.13712593368007,22050.0,0.0
21187,2026,123.0,6.52173913043478,19690.0,0.0
21189,2026,436.0,5.03986276958055,24280.0,0.0
21190,2026,442.0,7.546192170057,26850.0,0.0
21191,2026,811.0,6.58817980957485,25050.0,0.0
21192,2026,625.0,4.90154740445644,28470.0,72.1248
21193,2026,366.0,6.51731071351009,24670.0,0.0
21194,2026,936.0,4.76673594429925,23540.0,1.5275
21195,2026,219.0,4.3956043956044,23410.0,0.0
21196,2026,977.0,6.14770797409071,23170.0,0.0
21197,2026,32.0,25.0,21550.0,0.0
21198,2026,255.0,3.57142857142857,21980.0,0.0
21199,2026,160.0,8.92857142857143,20620.0,0.0
21200,2026,1110.0,7.33940434304132,25800.0,1.511
21201,2026,247.0,2.81208944456325,20530.0,0.0
21202,2026,148.0,13.4328358208955,21300.0,0.0
21203,2026,122.0,7.35294117647059,20450.0,0.0
21204,2026,86.0,8.10810810810811,21550.0,0.0
21205,2026,240.0,2.1505376344086,21880.0,0.0
21207,2026,79.0,10.6382978723404,21550.0,0.0
21208,2026,166.0,5.61797752808989,23170.0,0.0
21209,2026,1912.0,4.78479347809221,28260.0,1.2392
21210,2026,526.0,3.6,21860.0,0.0
21211,2026,131.0,3.2258064516129,26600.0,0.0
21212,2026,322.0,6.9620253164557,21740.0,0.0
21214,2026,170.0,5.47945205479452,19690.0,0.0
21215,2026,185.0,3.33333333333333,23480.0,0.0
21216,2026,105.0,7.84313725490196,21550.0,0.0
21217,2026,133.0,2.53164556962025,23570.0,0.0
21218,2026,116.0,8.92857142857143,25610.0,0.0
21219,2026,141.0,3.26086956521739,26490.0,0.0
21220,2026,144.0,6.66666666666667,22670.0,0.0
21221,2026,40.0,3.44317824883054,21550.0,0.0
21222,2026,118.0,11.7647058823529,22240.0,0.0
21223,2026,1537.0,5.26790826420741,32840.0,3.7179
21224,2026,65.0,2.77777777777778,21550.0,0.0
21225,2026,131.0,5.63380281690141,23380.0,0.0
21226,2026,343.0,6.3803182080732,21060.0,0.0
21227,2026,505.0,2.53807106598985,29650.0,0.0
21228,2026,143.0,5.63380281690141,23630.0,0.0
21229,2026,91.0,2.56410256410256,21550.0,0.0
21230,2026,377.0,4.61556237728635,26200.0,0.0
21231,2026,158002.0,12.8476789424908,21830.0,4.0441
21232,2026,203.0,12.5,19970.0,0.0
21233,2026,200.0,8.51063829787234,22360.0,0.0
21234,2026,61.0,5.71428571428571,21550.0,0.0
21235,2026,53.0,4.0,21550.0,0.0
21236,2026,253.0,8.94756523740386,22170.0,0.0
21237,2026,95.0,5.88235294117647,21550.0,0.0
21238,2026,132.0,11.864406779661,23010.0,0.0
21239,2026,781.0,7.3972602739726,20860.0,0.0
21240,2026,313.0,1.81520678654175,24470.0,0.0
21241,2026,292.0,5.41674714858889,24700.0,0.0
21242,2026,298.0,6.24970366307187,20970.0,0.0
21243,2026,73.0,7.5,21550.0,0.0
21244,2026,67.0,13.8888888888889,21550.0,0.0
21245,2026,318.0,1.26196379016123,26720.0,0.0
21246,2026,182.0,5.40540540540541,25940.0,0.0
21247,2026,798.0,9.75609756097561,19970.0,0.0
21248,2026,61.0,12.9032258064516,21550.0,0.0
21249,2026,677.0,8.38290330479622,20870.0,0.0
21250,2026,86.0,13.7931034482759,21550.0,0.0
21251,2026,280.0,7.66398718374866,21460.0,0.0
21252,2026,79.0,6.66666666666667,21550.0,0.0
21253,2026,138.0,9.25925925925925,22750.0,0.0
21254,2026,208.0,5.9322033898305,23530.0,0.0
21255,2026,325.0,4.50256635634398,29960.0,0.0
21256,2026,314.0,2.5004134860206,24700.0,0.0
21257,2026,68.0,0.0,21550.0,0.0
21258,2026,225.0,7.04225352112676,22010.0,0.0
21259,2026,287.0,4.7837118206592,22320.0,0.0
21260,2026,152.0,12.8205128205128,20830.0,0.0
21261,2026,619.0,5.19146646496679,26950.0,2.765
21262,2026,30.0,14.2857142857143,21550.0,0.0
21263,2026,1660.0,6.46979333848799,26610.0,7.7379
21264,2026,43.0,3.70370370370371,21550.0,0.0
21265,2026,750.0,5.41056406705038,29880.0,0.0
21266,2026,192.0,0.917431192660551,25200.0,0.0
21267,2026,495.0,8.76618026322562,25590.0,0.0
21268,2026,190.0,6.60377358490566,21640.0,0.0
21269,2026,445.0,8.9825977681467,23240.0,0.0
21270,2026,206.0,6.50406504065041,28170.0,0.0
21271,2026,283.0,8.1008096474883,22960.0,0.0
21272,2026,267.0,6.70127676428102,19930.0,0.0
21273,2026,1402.0,4.50671403857401,27500.0,2.1173
21274,2026,165.0,9.92675360333516,22420.0,0.0
21275,2026,133.0,11.2903225806452,21790.0,0.0
21276,2026,118.0,5.08474576271187,20010.0,0.0
21277,2026,886.0,8.36015512067982,21030.0,0.0
21278,2026,8800.0,7.84215068661215,27720.0,5.0189
21279,2026,25.0,0.0,21550.0,0.0
21280,2026,133.0,6.89655172413793,22160.0,0.0
21281,2026,170.0,4.3010752688172,21610.0,0.0
21282,2026,101.0,0.0,21550.0,0.0
21283,2026,65.0,5.40540540540541,21550.0,0.0
21284,2026,292.0,2.20588235294118,23710.0,0.0
21285,2026,497.0,7.98473790798169,19400.0,0.0
21286,2026,88.0,0.0,21550.0,0.0
21287,2026,159.0,7.31707317073171,23700.0,0.0
21288,2026,162.0,1.31578947368421,20400.0,0.0
21289,2026,118.0,9.83606557377049,26230.0,0.0
21290,2026,901.0,5.12820512820513,24820.0,1.0267
21291,2026,365.0,10.1038117911866,21720.0,0.0
21292,2026,5231.0,11.3399974023365,21560.0,4.7134
21293,2026,118.0,5.63380281690141,22840.0,0.0
21294,2026,433.0,3.43347639484979,26700.0,0.0
21295,2026,3048.0,4.99626489994157,22760.0,6.0184
21296,2026,177.0,5.63380281690141,21820.0,0.0
21297,2026,720.0,3.36914035476422,27520.0,0.0
21298,2026,108.0,6.89655172413793,19930.0,21.6346
21299,2026,88.0,6.81818181818182,20600.0,0.0
21300,2026,354.0,7.39079842382349,23970.0,0.0
21301,2026,267.0,4.22045777441952,22120.0,7.3529
21302,2026,124.0,20.6896551724138,20930.0,0.0
21303,2026,9.0,0.0,21550.0,0.0
21304,2026,255.0,13.1318421606663,22230.0,0.0
21305,2026,196.0,10.0,18690.0,0.0
21306,2026,210.0,7.20720720720721,24560.0,0.0
21307,2026,142.0,9.375,23670.0,0.0
21308,2026,203.0,5.49450549450549,20790.0,0.0
21309,2026,83.0,13.8888888888889,20600.0,0.0
21310,2026,113.0,9.23076923076923,24110.0,0.0
21311,2026,73.0,9.67741935483871,21550.0,0.0
21312,2026,26.0,0.0,21550.0,0.0
21313,2026,46.0,19.0476190476191,21550.0,0.0
21314,2026,79.0,3.44827586206896,21550.0,0.0
21315,2026,1227.0,4.60771988457619,30340.0,0.8368
21316,2026,327.0,9.29345754969671,20420.0,0.0
21317,2026,4405.0,9.43775100401606,21560.0,4.126
21319,2026,894.0,4.13545532400255,23860.0,0.0
21320,2026,790.0,6.68301660787298,25420.0,0.0
21321,2026,77.0,2.77777777777778,21550.0,0.0
21322,2026,313.0,6.95050773562899,20930.0,0.0
21323,2026,138.0,5.19480519480519,21770.0,0.0
21324,2026,51.0,0.0,21550.0,0.0
21325,2026,183.0,6.86274509803922,20120.0,0.0
21326,2026,73.0,7.89473684210526,21550.0,0.0
21327,2026,255.0,12.1150741948494,18500.0,0.0
21328,2026,47.0,9.09090909090909,21550.0,0.0
21329,2026,42.0,0.0,21550.0,0.0
21331,2026,330.0,9.04807343565602,21620.0,0.0
21332,2026,996.0,5.56745182012848,21760.0,0.0
21333,2026,228.0,4.98491955178704,20880.0,0.0
21334,2026,512.0,13.7566373025377,19980.0,0.0
21335,2026,115.0,13.2075471698113,21070.0,0.0
21336,2026,673.0,15.3767701234599,20260.0,0.0
21337,2026,1350.0,6.69934640522876,20900.0,0.0
21338,2026,163.0,2.5,23490.0,0.0
21339,2026,511.0,3.24572001936292,26830.0,0.0
21340,2026,250.0,7.08974213370736,20470.0,0.0
21341,2026,105.0,6.12244897959183,21090.0,0.0
21342,2026,437.0,7.43363556421462,21360.0,0.0
21343,2026,95.0,2.56410256410256,21550.0,0.0
21344,2026,216.0,7.75862068965517,21480.0,0.0
21345,2026,188.0,8.16326530612245,18240.0,0.0
21346,2026,299.0,8.41593634746556,20170.0,0.0
21347,2026,337.0,5.31916829371488,28520.0,0.0
21348,2026,102.0,16.0,21550.0,0.0
21349,2026,491.0,6.52081100184683,20010.0,0.0
21350,2026,54.0,7.40740740740741,21550.0,0.0
21351,2026,1164.0,8.30225385123257,22950.0,0.0
21352,2026,1137.0,8.64864864864865,24560.0,0.9938
21353,2026,1237.0,5.73770491803279,23910.0,0.0
21354,2026,53.0,4.54545454545455,21550.0,0.0
21355,2026,8545.0,11.1890384593142,21170.0,3.3646
21356,2026,1596.0,6.69099756690998,20430.0,3.8372
21357,2026,113.0,7.27272727272727,19710.0,0.0
21358,2026,183.0,7.07070707070707,19040.0,0.0
21359,2026,58.0,8.00000000000001,21550.0,0.0
21360,2026,116.0,9.0909090909091,22100.0,0.0
21361,2026,516.0,7.13810548905547,23470.0,0.0
21362,2026,132.0,0.0,19600.0,0.0
21363,2026,318.0,5.07246376811594,21990.0,0.0
21364,2026,83.0,5.40540540540541,21550.0,0.0
21365,2026,79.0,11.1111111111111,21550.0,0.0
21366,2026,214.0,7.6271186440678,24280.0,0.0
21367,2026,260.0,2.06896551724138,22610.0,0.0
21368,2026,244.0,4.96800308487484,25740.0,0.0
21369,2026,316.0,3.86601131633515,25110.0,0.0
21370,2026,902.0,5.84269662921348,25550.0,2.2883
21371,2026,808.0,7.02088380461888,20570.0,0.0
21372,2026,83.0,7.89473684210526,21550.0,0.0
21373,2026,783.0,8.91225342955744,23630.0,0.0
21374,2026,191.0,2.81690140845071,21840.0,0.0
21375,2026,187.0,6.19535737833684,22430.0,0.0
21376,2026,104.0,1.85185185185185,23640.0,0.0
21377,2026,47.0,11.1111111111111,21550.0,0.0
21378,2026,93.0,8.19672131147541,21070.0,0.0
21379,2026,160.0,6.09756097560975,19870.0,0.0
21380,2026,56.0,5.55555555555555,21550.0,0.0
21381,2026,92.0,10.2564102564103,21550.0,0.0
21382,2026,192.0,10.9645498370446,20500.0,0.0
21383,2026,1688.0,7.28123986637186,22680.0,4.0138
21384,2026,56.0,9.09090909090909,21550.0,0.0
21385,2026,325.0,2.68158005979721,23640.0,0.0
21386,2026,323.0,4.68495558759027,22770.0,0.0
21387,2026,220.0,4.62962962962963,22980.0,0.0
21388,2026,596.0,3.06814474047151,24280.0,0.0
21389,2026,207.0,2.35294117647059,23270.0,0.0
21390,2026,5311.0,9.40819197311378,23100.0,4.0526
21391,2026,843.0,4.6143261414897,26570.0,0.0
21392,2026,60.0,14.2857142857143,21550.0,0.0
21393,2026,153.0,13.6363636363636,20660.0,0.0
21394,2026,158.0,2.24719101123596,22360.0,0.0
21395,2026,91.0,10.5263157894737,21550.0,0.0
21396,2026,69.0,21.7391304347826,21550.0,0.0
21397,2026,179.0,7.40740740740741,23820.0,0.0
21398,2026,361.0,8.51197087688255,19840.0,0.0
21399,2026,213.0,3.75677209575361,24400.0,0.0
21400,2026,48.0,4.54545454545455,21550.0,0.0
21401,2026,320.0,3.77358490566038,26550.0,0.0
21402,2026,9.0,12.5,21550.0,0.0
21403,2026,86.0,0.0,21550.0,0.0
21404,2026,420.0,5.71428571428571,23790.0,0.0
21405,2026,807.0,4.42002267219841,23140.0,40.0
21406,2026,248.0,2.34375,24330.0,0.0
21407,2026,236.0,7.97101449275362,24040.0,0.0
21408,2026,1690.0,6.26270085736335,30440.0,1.6473
21409,2026,462.0,5.28846153846154,24070.0,0.0
21410,2026,30.0,25.0,21550.0,0.0
21411,2026,567.0,7.48874362274622,24650.0,0.0
21412,2026,1408.0,4.19632325698333,25500.0,2.201
21413,2026,397.0,7.53573988695408,23410.0,0.0
21414,2026,315.0,10.1299176699282,22560.0,0.0
21415,2026,178.0,7.31707317073171,23340.0,0.0
21416,2026,2008.0,7.99044879043713,22590.0,2.1886
21417,2026,108.0,12.5,23240.0,0.0
21418,2026,59.0,3.84615384615384,21550.0,0.0
21419,2026,264.0,9.20572655683726,17980.0,0.0
21420,2026,161.0,7.92079207920792,19730.0,0.0
21421,2026,233.0,4.12046293521115,23290.0,0.0
21422,2026,130.0,14.7058823529412,22510.0,0.0
21423,2026,747.0,7.97872340425532,24390.0,0.0
21424,2026,111.0,12.7272727272727,20940.0,0.0
21425,2026,4848.0,18.4182482444466,19230.0,6.5627
21426,2026,206.0,8.09480795797117,22320.0,0.0
21427,2026,188.0,8.23529411764706,23420.0,0.0
21428,2026,166.0,6.15384615384615,26020.0,0.0
21429,2026,296.0,5.86710157180785,21850.0,0.0
21430,2026,85.0,4.87804878048781,21550.0,0.0
21431,2026,147.0,6.41025641025641,24450.0,0.0
21432,2026,253.0,7.61206492614833,18530.0,0.0
21433,2026,386.0,8.05411566651879,20800.0,0.0
21434,2026,192.0,12.9032258064516,18590.0,0.0
21435,2026,301.0,8.59375,20850.0,0.0
21436,2026,156.0,9.85915492957746,21420.0,0.0
21437,2026,243.0,7.27272727272728,22710.0,0.0
21438,2026,74.0,2.94117647058824,21550.0,0.0
21439,2026,88.0,0.0,21550.0,0.0
21440,2026,194.0,6.66666666666667,23730.0,0.0
21441,2026,239.0,4.43730174065913,19820.0,0.0
21442,2026,664.0,4.40485081441677,26920.0,0.0
21444,2026,69.0,15.1515151515151,21550.0,0.0
21445,2026,144.0,14.5161290322581,21840.0,0.0
21446,2026,261.0,11.1111111111111,20850.0,0.0
21447,2026,81.0,9.75609756097561,21550.0,0.0
21448,2026,87.0,2.27272727272727,21550.0,0.0
21449,2026,182.0,5.12820512820513,19060.0,0.0
21450,2026,166.0,5.68181818181818,27910.0,0.0
21451,2026,76.0,7.31707317073171,21550.0,0.0
21452,2026,3036.0,7.76967733938073,23140.0,3.2738
21454,2026,111.0,9.7560975609756,19820.0,0.0
21455,2026,199.0,4.80769230769231,20980.0,0.0
21456,2026,153.0,11.9402985074627,21700.0,0.0
21457,2026,73.0,2.22222222222222,21550.0,0.0
21458,2026,1153.0,5.86319218241042,25540.0,0.0
21459,2026,233.0,5.10948905109489,24530.0,0.0
21460,2026,65.0,15.625,21550.0,0.0
21461,2026,1435.0,10.7925901566739,20890.0,3.2647
21462,2026,948.0,4.3822804304083,28200.0,0.0
21463,2026,56.0,4.76190476190476,21550.0,0.0
21464,2026,5362.0,9.59418245364428,21980.0,4.5955
21465,2026,77.0,15.2173913043478,21550.0,0.0
21466,2026,40.0,11.5384615384615,21550.0,0.0
21467,2026,128.0,8.06451612903226,21110.0,0.0
21468,2026,88.0,0.0,23910.0,0.0
21469,2026,459.0,4.28327533952132,25930.0,0.0
21470,2026,51.0,3.84615384615385,21550.0,0.0
21471,2026,15.0,0.0,21550.0,0.0
21472,2026,170.0,7.05882352941176,22030.0,0.0
21473,2026,1604.0,3.26456996504333,24940.0,0.0
21474,2026,415.0,5.991693219977,20970.0,0.0
21475,2026,506.0,5.73771173307458,20700.0,0.0
21476,2026,163.0,10.6666666666667,20340.0,0.0
21477,2026,83.0,13.3333333333333,21550.0,0.0
21478,2026,285.0,3.59676928156168,25740.0,0.0
21479,2026,90.0,6.97674418604651,21550.0,0.0
21480,2026,236.0,7.47651783403114,26830.0,0.0
21481,2026,2138.0,5.77264653641208,24710.0,5.1427
21482,2026,635.0,6.72650791644298,20870.0,0.0
21483,2026,294.0,4.24176113984726,24750.0,0.0
21484,2026,65.0,5.26315789473684,21550.0,0.0
21485,2026,2542.0,8.70701927869112,22060.0,5.4923
21487,2026,411.0,6.2780269058296,23520.0,0.0
21488,2026,192.0,6.59340659340659,19770.0,0.0
21489,2026,55.0,5.88235294117647,21550.0,0.0
21490,2026,157.0,5.26315789473684,22620.0,0.0
21491,2026,69.0,2.38095238095238,21550.0,0.0
21492,2026,454.0,5.60626034410794,26390.0,0.0
21493,2026,571.0,6.67535974780111,21490.0,0.0
21494,2026,83.0,0.0,21550.0,0.0
21495,2026,155.0,7.40740740740741,21820.0,26.1854
21496,2026,1301.0,7.11864406779661,20830.0,4.9223
21497,2026,173.0,7.36842105263158,24110.0,0.0
21498,2026,49.0,0.0,21550.0,0.0
21499,2026,203.0,4.49438202247191,19680.0,0.0
21500,2026,551.0,5.12827737542947,21670.0,0.0
21501,2026,1537.0,10.8952627648303,21740.0,6.0572
21502,2026,602.0,10.7255520504732,21370.0,0.0
21503,2026,132.0,5.45454545454545,21810.0,0.0
21504,2026,91.0,10.6382978723404,21550.0,0.0
21505,2026,710.0,6.60661822057761,19890.0,0.0
21506,2026,373.0,5.9425677830553,23920.0,0.0
21508,2026,446.0,2.48427646487395,26710.0,0.0
21510,2026,155.0,8.33333333333333,23310.0,0.0
21511,2026,128.0,1.38888888888889,23890.0,0.0
21512,2026,383.0,3.88804004641192,27640.0,0.0
21514,2026,102.0,5.12820512820513,22000.0,0.0
21515,2026,9099.0,12.5699797125789,21520.0,5.7099
21516,2026,77.0,2.94117647058824,21550.0,0.0
21517,2026,507.0,4.34782608695652,25130.0,0.0
21518,2026,204.0,11.4583333333333,22800.0,0.0
21519,2026,351.0,8.99807368045464,19080.0,0.0
21520,2026,151.0,4.05405405405405,24210.0,0.0
21521,2026,892.0,5.89396304758023,25420.0,0.0
21522,2026,447.0,5.58139534883721,22030.0,0.0
21523,2026,150.0,3.94736842105263,23740.0,0.0
21524,2026,92.0,8.69565217391305,21550.0,0.0
21525,2026,889.0,10.5373867449199,19770.0,0.0
21526,2026,41.0,21.4285714285714,21550.0,0.0
21527,2026,285.0,5.90504808058987,24890.0,0.0
21528,2026,141.0,5.0,20590.0,0.0
21529,2026,49.0,7.69230769230769,21550.0,0.0
21530,2026,149.0,11.5942028985507,23750.0,0.0
21531,2026,484.0,12.8865979381443,20100.0,0.0
21532,2026,1155.0,3.89504556245054,26270.0,1.6884
21533,2026,87.0,2.4390243902439,21550.0,0.0
21534,2026,731.0,6.04239882652256,25900.0,0.0
21535,2026,1328.0,6.34374042046024,26550.0,1.5644
21536,2026,291.0,9.52380952380952,23310.0,0.0
21537,2026,115.0,11.864406779661,19520.0,0.0
21538,2026,118.0,13.4615384615385,21350.0,0.0
21539,2026,56.0,0.0,21550.0,0.0
21540,2026,7546.0,7.69698746846523,24290.0,3.6908
21541,2026,221.0,1.05263157894737,31110.0,0.0
21542,2026,450.0,5.88235294117647,24040.0,0.0
21543,2026,193.0,6.94444444444445,22140.0,0.0
21544,2026,58.0,3.7037037037037,21550.0,0.0
21545,2026,929.0,9.89583333333333,20260.0,0.0
21546,2026,207.0,8.25688073394495,21810.0,0.0
21547,2026,199.0,5.0,22420.0,0.0
21548,2026,182.0,13.1578947368421,19480.0,0.0
21549,2026,82.0,15.3846153846154,21550.0,0.0
21550,2026,131.0,2.08333333333333,23190.0,0.0
21552,2026,36.0,0.0,21550.0,0.0
21553,2026,109.0,5.66037735849057,25310.0,0.0
21554,2026,1063.0,14.0939597315436,17670.0,4.7138
21555,2026,1500.0,3.32343600467859,26810.0,1.3412
21556,2026,243.0,5.94160076177283,23250.0,0.0
21557,2026,109.0,15.5555555555556,20460.0,0.0
21558,2026,900.0,3.09118702838395,24860.0,0.0
21559,2026,692.0,3.79008746355685,25260.0,0.0
21560,2026,300.0,5.40469086377191,19400.0,0.0
21561,2026,453.0,3.91143070204039,23680.0,0.0
21562,2026,198.0,7.60869565217391,20750.0,0.0
21563,2026,121.0,8.95522388059701,23030.0,0.0
21564,2026,407.0,4.90108607951975,22780.0,0.0
21565,2026,508.0,3.96825396825397,24450.0,0.0
21566,2026,142.0,18.6068983380804,20200.0,0.0
21567,2026,215.0,8.72801149168365,20650.0,0.0
21568,2026,691.0,7.46398916339827,21990.0,0.0
21569,2026,220.0,2.1978021978022,25970.0,0.0
21570,2026,169.0,2.40963855421687,20690.0,0.0
21571,2026,238.0,7.20720720720721,21190.0,0.0
21572,2026,399.0,8.91153254421859,22450.0,0.0
21573,2026,372.0,8.17610062893082,21390.0,0.0
21574,2026,386.0,4.01463017122099,22200.0,0.0
21575,2026,344.0,10.7594936708861,19890.0,0.0
21576,2026,161.0,12.5,18880.0,0.0
21577,2026,1344.0,11.8533651917475,20090.0,3.9419
21578,2026,322.0,7.92103227651224,24410.0,0.0
21579,2026,208.0,6.66666666666667,21560.0,0.0
21580,2026,135.0,15.5172413793103,21430.0,0.0
21581,2026,145.0,6.34920634920635,22520.0,0.0
21582,2026,908.0,4.19239265759703,24050.0,0.0
21583,2026,55.0,3.84615384615385,21550.0,0.0
21584,2026,2372.0,10.7100761418425,19490.0,7.2202
21585,2026,969.0,4.87329434697856,23790.0,0.0
21586,2026,718.0,4.18493825458127,25180.0,0.0
21587,2026,246.0,3.20336680129428,23960.0,0.0
21588,2026,68.0,6.4516129032258,21550.0,0.0
21589,2026,102.0,6.52173913043478,24570.0,0.0
21590,2026,1288.0,6.08130423482223,25370.0,0.9858
21591,2026,861.0,2.61979820492391,28130.0,0.0
21592,2026,228.0,5.98290598290598,25990.0,0.0
21593,2026,79.0,6.66666666666667,21550.0,0.0
21594,2026,193.0,6.38297872340426,20750.0,0.0
21595,2026,163.0,5.88235294117647,26850.0,0.0
21596,2026,385.0,4.73262834994462,25720.0,0.0
21597,2026,53.0,3.2258064516129,21550.0,0.0
21598,2026,174.0,2.89855072463768,24690.0,0.0
21599,2026,2407.0,7.48984936512391,22780.0,3.4656
21600,2026,124.0,9.43396226415095,22990.0,0.0
21601,2026,96.0,15.9876272513153,25060.0,0.0
21602,2026,26.0,30.7692307692308,21550.0,0.0
21603,2026,4120.0,10.4063123109809,20950.0,5.8329
21604,2026,140.0,9.52380952380952,20240.0,0.0
21605,2026,1966.0,6.04074383388741,24400.0,4.5936
21606,2026,1809.0,5.82416490245124,24420.0,3.3898
21607,2026,2310.0,11.9807400280409,19460.0,3.5077
21608,2026,98.0,6.0,21550.0,0.0
21609,2026,497.0,5.8000323683765,23230.0,0.0
21610,2026,362.0,5.70509219920024,22370.0,0.0
21611,2026,915.0,5.24827570946624,22770.0,0.0
21612,2026,87.0,0.0,21550.0,0.0
21613,2026,157.0,9.30232558139535,20720.0,0.0
21614,2026,399.0,4.75968147880843,25800.0,2.5907
21615,2026,241.0,4.73650086821694,20540.0,0.0
21616,2026,190.0,0.900900900900901,30760.0,0.0
21617,2026,11713.0,15.2470374005337,22950.0,4.1373
21618,2026,579.0,7.17299578059072,20260.0,0.0
21619,2026,218.0,6.25,24560.0,0.0
21620,2026,159.0,2.56410256410256,25760.0,0.0
21622,2026,255.0,4.95867768595041,24050.0,0.0
21623,2026,1578.0,2.80146163215591,24390.0,2.472
21624,2026,141.0,1.36986301369863,22930.0,0.0
21625,2026,81.0,2.4390243902439,21550.0,0.0
21626,2026,60.0,9.52380952380952,21550.0,0.0
21627,2026,95.0,4.65116279069768,21550.0,0.0
21628,2026,65.0,3.57142857142857,21550.0,0.0
21629,2026,305.0,4.21700375620897,20250.0,0.0
21630,2026,213.0,11.4285714285714,20860.0,0.0
21631,2026,54.0,3.7037037037037,21550.0,0.0
21632,2026,1040.0,3.67604895708373,24690.0,0.6074
21633,2026,188.0,12.7839847033046,22720.0,0.0
21634,2026,137.0,4.65116279069767,21160.0,0.0
21635,2026,104.0,9.75609756097561,22070.0,0.0
21636,2026,254.0,10.8960904709462,20770.0,0.0
21637,2026,213.0,5.10204081632653,20770.0,0.0
21638,2026,1138.0,4.07340058989907,23990.0,1.7969
21639,2026,746.0,8.50841718650965,23200.0,0.0
21640,2026,215.0,4.54545454545455,21850.0,0.0
21641,2026,457.0,4.40528634361234,22800.0,0.0
21642,2026,423.0,20.0512848806309,19070.0,0.0
21643,2026,445.0,3.19211906387722,23630.0,0.0
21644,2026,170.0,4.65116279069767,24350.0,0.0
21645,2026,598.0,6.51090481798642,21390.0,0.0
21646,2026,123.0,9.85915492957746,22590.0,0.0
21647,2026,119.0,3.27868852459017,20860.0,0.0
21648,2026,175.0,8.51063829787234,23710.0,0.0
21649,2026,53.0,4.16666666666667,21550.0,0.0
21650,2026,149.0,3.75,25890.0,0.0
21651,2026,202.0,3.01129433962614,23000.0,0.0
21652,2026,297.0,8.10037372708713,22510.0,0.0
21653,2026,51.0,5.71428571428571,21550.0,0.0
21655,2026,232.0,10.7046773643903,17690.0,0.0
21656,2026,697.0,4.81331033873603,25420.0,0.0
21657,2026,1944.0,3.66259711431743,28840.0,2.7459
21659,2026,168.0,7.05882352941176,22430.0,0.0
21660,2026,49.0,0.0,21550.0,0.0
21661,2026,1744.0,6.98768888214289,25890.0,2.5028
21662,2026,33.0,11.1111111111111,21550.0,0.0
21663,2026,2846.0,9.97526793075021,19200.0,4.2124
21664,2026,82.0,10.5263157894737,21550.0,0.0
21665,2026,170.0,12.6582278481013,20670.0,0.0
21666,2026,94.0,2.04081632653061,21550.0,0.0
21667,2026,399.0,7.02130930034578,24300.0,0.0
21669,2026,81.0,2.56410256410256,21550.0,0.0
21670,2026,281.0,7.33333333333333,20510.0,0.0
21671,2026,52.0,15.0,21550.0,0.0
21672,2026,28.0,7.14285714285714,21550.0,0.0
21673,2026,215.0,8.33333333333333,22790.0,0.0
21674,2026,201.0,9.25787487606696,21260.0,0.0
21675,2026,39.0,20.0,21550.0,0.0
21676,2026,215.0,7.07044124146269,21770.0,0.0
21677,2026,116.0,8.0,19880.0,0.0
21678,2026,185.0,4.34186633660623,21510.0,0.0
21679,2026,129.0,7.2463768115942,23010.0,0.0
21680,2026,504.0,6.89510711053816,21170.0,0.0
21681,2026,86.0,9.80392156862746,22380.0,0.0
21682,2026,269.0,4.46108212918669,24130.0,0.0
21683,2026,356.0,5.9319805235069,19180.0,0.0
21684,2026,951.0,4.72007471785385,25220.0,0.0
21685,2026,252.0,4.33393077429116,21620.0,0.0
